strategy,symbol,side,entry_ts,exit_ts,entry,exit,qty,pnl,stop,target
VWAPReversion,NVDA,long,2025-09-25 15:09:00,2025-09-26 09:45:00,177.1225,176.768255,1411,-499.8396949999883,176.768255,179.03001255011972
VWAPReversion,NVDA,long,2025-09-25 15:10:00,2025-09-25 15:19:00,177.16991,176.81557017999998,1411,-499.97348602000983,176.81557017999998,179.02969797270663
VWAPReversion,NVDA,long,2025-09-25 15:11:00,2025-09-25 15:15:00,177.298,176.94340400000002,1410,-499.9803599999811,176.94340400000002,179.02920497435778
VWAPReversion,NVDA,long,2025-09-25 15:17:00,2025-09-26 09:55:00,176.995,176.64101,1412,-499.83388000001446,176.64101,179.02640211118825
VWAPReversion,NVDA,long,2025-09-25 15:20:00,2025-09-26 09:45:00,177.1199,176.7656602,1411,-499.8323577999828,176.7656602,179.024568086017
VWAPReversion,NVDA,long,2025-09-25 15:22:00,2025-09-26 09:45:00,177.11501,176.76077998000002,1411,-499.8185582199839,176.76077998000002,179.02368181642152
VWAPReversion,NVDA,long,2025-09-25 15:24:00,2025-09-26 09:45:00,177.12,176.76576,1411,-499.8326400000061,176.76576,179.02284261325582
VWAPReversion,NVDA,long,2025-09-25 15:25:00,2025-09-25 15:33:00,177.3181,176.9634638,1409,-499.68240579998223,176.9634638,179.0222423414131
VWAPReversion,NVDA,long,2025-09-25 15:28:00,2025-09-26 09:45:00,177.0065002,176.65248719960002,1412,-499.8663565647827,176.65248719960002,179.02046361338287
VWAPReversion,NVDA,long,2025-09-25 15:29:00,2025-09-26 09:45:00,177.074997,176.72084700599999,1411,-499.70564153401523,176.72084700599999,179.02006757993954
VWAPReversion,NVDA,long,2025-09-25 15:31:00,2025-09-26 09:45:00,177.10001,176.74580998,1411,-499.7762282200106,176.74580998,179.0188398607018
VWAPReversion,NVDA,long,2025-09-25 15:34:00,2025-09-26 09:55:00,176.97,176.61606,1412,-499.76327999999205,176.61606,179.01726583656847
VWAPReversion,NVDA,long,2025-09-25 15:35:00,2025-09-26 09:45:00,177.039993,176.68591301400002,1412,-499.96094023198293,176.68591301400002,179.0168040214137
VWAPReversion,NVDA,long,2025-09-25 15:37:00,2025-09-26 09:55:00,176.99001,176.63602998000002,1412,-499.81978823999225,176.63602998000002,179.01593209237444
VWAPReversion,NVDA,long,2025-09-25 15:42:00,2025-09-26 09:55:00,176.985,176.63103,1412,-499.8056400000055,176.63103,179.01332981629767
VWAPReversion,NVDA,long,2025-09-25 15:43:00,2025-09-26 09:45:00,177.071701,176.71755759799998,1411,-499.6963402220076,176.71755759799998,179.01268525521752
VWAPReversion,NVDA,long,2025-09-25 15:44:00,2025-09-26 09:45:00,177.185,176.83063,1410,-499.66169999998414,176.83063,179.01226566183615
VWAPReversion,NVDA,long,2025-09-25 15:48:00,2025-09-26 09:45:00,177.23,176.87554,1410,-499.78859999998434,176.87554,179.01014024175146
VWAPReversion,NVDA,long,2025-09-25 15:49:00,2025-09-26 09:45:00,177.24001,176.88552998,1410,-499.81682820001566,176.88552998,179.00973252526424
VWAPReversion,NVDA,long,2025-09-25 15:50:00,2025-09-26 09:30:00,177.41,177.05518,1409,-499.9413799999852,177.05518,179.00893560594298
VWAPReversion,NVDA,long,2025-09-25 15:51:00,2025-09-26 09:30:00,177.595,177.23981,1407,-499.7523299999905,177.23981,179.0079813022576
VWAPReversion,NVDA,long,2025-09-25 15:53:00,2025-09-26 09:30:00,177.67999,177.32463002,1407,-499.9914918600041,177.32463002,179.00684275496914
VWAPReversion,NVDA,long,2025-09-25 15:54:00,2025-09-25 15:56:00,177.7599,177.4043802,1406,-499.8608387999946,177.4043802,179.00595963772275
VWAPReversion,NVDA,long,2025-09-25 15:57:00,2025-09-26 09:30:00,177.52991,177.17485018,1408,-499.92422656001145,177.17485018,179.00334186076708
VWAPReversion,NVDA,long,2025-09-25 15:58:00,2025-09-26 09:30:00,177.59,177.23482,1407,-499.738259999986,177.23482,179.0022867077817
VWAPReversion,NVDA,long,2025-09-25 15:59:00,2025-09-26 09:30:00,177.67999,177.32463002,1407,-499.9914918600041,177.32463002,178.99977486821643
VWAPReversion,NVDA,long,2025-09-26 09:30:00,2025-09-26 09:30:00,177.3299,176.9752402,1409,-499.71565820001047,176.9752402,178.98980397852566
VWAPReversion,NVDA,long,2025-09-26 09:31:00,2025-09-26 09:31:00,177.53,177.17494,1408,-499.9244800000124,177.17494,178.98890301020904
VWAPReversion,NVDA,long,2025-09-26 09:32:00,2025-09-26 09:32:00,178.35001,177.99330998,1401,-499.7367280200073,177.99330998,178.98845612973227
VWAPReversion,NVDA,long,2025-09-26 09:33:00,2025-09-26 09:36:00,178.44501,178.08811998,1400,-499.64602800001217,178.08811998,178.98798607265897
VWAPReversion,NVDA,long,2025-09-26 09:42:00,2025-09-26 09:45:00,177.405,177.05019000000001,1409,-499.9272899999807,177.05019000000001,178.98198838913166
VWAPReversion,NVDA,long,2025-09-26 09:46:00,2025-09-26 09:55:00,176.98351,176.62954298,1412,-499.80143223999846,176.62954298,178.97707967810925
VWAPReversion,NVDA,long,2025-09-26 09:47:00,2025-09-26 09:53:00,177.145,176.79071000000002,1411,-499.9031899999884,176.79071000000002,178.9762209678804
VWAPReversion,NVDA,long,2025-09-26 09:48:00,2025-09-26 09:51:00,177.30991,176.95529018,1409,-499.65932638001493,176.95529018,178.97530321835313
VWAPReversion,NVDA,long,2025-09-26 09:52:00,2025-09-26 09:54:00,177.048203,176.694106594,1412,-499.984125271995,176.694106594,178.9720770109581
VWAPReversion,NVDA,long,2025-09-26 09:56:00,2025-09-26 09:56:00,176.925,176.57115000000002,1413,-499.9900499999918,176.57115000000002,178.96790054266376
VWAPReversion,NVDA,long,2025-09-26 09:57:00,2025-09-26 10:04:00,177.024994,176.67094401199998,1412,-499.9185830560199,176.67094401199998,178.9672417465487
VWAPReversion,NVDA,long,2025-09-26 10:00:00,2025-09-26 10:00:00,177.33279,176.97812442,1409,-499.72380221998344,176.97812442,178.96501535700128
VWAPReversion,NVDA,long,2025-09-26 10:01:00,2025-09-26 10:03:00,177.39,177.03521999999998,1409,-499.88502000000733,177.03521999999998,178.96421202695174
VWAPReversion,NVDA,long,2025-09-26 10:05:00,2025-09-26 10:06:00,176.7,176.3466,1414,-499.7075999999908,176.3466,178.95995668524247
VWAPReversion,NVDA,long,2025-09-26 10:08:00,2025-09-26 10:22:00,176.27,175.91746,1418,-499.9017200000067,175.91746,178.95501662366368
VWAPReversion,NVDA,long,2025-09-26 10:12:00,2025-09-26 10:22:00,176.24651,175.89401698,1418,-499.835102359996,175.89401698,178.94953561583915
VWAPReversion,NVDA,long,2025-09-26 10:14:00,2025-09-26 10:21:00,176.49001,176.13702998000002,1416,-499.81970831998547,176.13702998000002,178.9475311860029
VWAPReversion,NVDA,long,2025-09-26 10:16:00,2025-09-26 10:21:00,176.49451,176.14152098,1416,-499.83245231999354,176.14152098,178.94587697080394
VWAPReversion,NVDA,long,2025-09-26 10:17:00,2025-09-26 10:19:00,176.595,176.24181,1415,-499.7638500000171,176.24181,178.9449056467677
VWAPReversion,NVDA,long,2025-09-26 10:19:00,2025-09-26 10:21:00,176.4893,176.13632139999999,1416,-499.8176976000002,176.13632139999999,178.94273180531275
VWAPReversion,NVDA,long,2025-09-26 10:23:00,2025-09-26 10:25:00,176.039993,175.687913014,1420,-499.95358012000963,175.687913014,178.9366603422145
VWAPReversion,NVDA,long,2025-09-26 10:29:00,2025-09-26 10:29:00,175.59,175.23882,1423,-499.7291399999991,175.23882,178.92303080492374
VWAPReversion,NVDA,long,2025-09-26 10:31:00,2025-09-26 10:31:00,175.74001,175.38852998000002,1422,-499.8045884399954,175.38852998000002,178.91931619964993
VWAPReversion,NVDA,long,2025-09-26 10:35:00,2025-09-26 15:59:00,175.765,178.19,1422,3448.3500000000163,175.41347,178.91449214144325
VWAPReversion,NVDA,long,2025-09-26 10:36:00,2025-09-26 15:59:00,175.8309,178.19,1421,3352.281099999977,175.47923820000003,178.9129611996642
VWAPReversion,NVDA,long,2025-09-26 10:37:00,2025-09-26 15:59:00,175.96001,178.19,1420,3166.5857999999807,175.60808998000002,178.9119542297004
VWAPReversion,NVDA,long,2025-09-26 10:38:00,2025-09-26 10:38:00,176.295,175.94241,1418,-499.9726199999889,175.94241,178.910532071504
VWAPReversion,NVDA,long,2025-09-26 10:39:00,2025-09-26 10:50:00,176.31,175.95738,1417,-499.6625400000024,175.95738,178.90940505655652
VWAPReversion,NVDA,long,2025-09-26 10:40:00,2025-09-26 10:49:00,176.48,176.12704,1416,-499.79135999999426,176.12704,178.9081970175243
VWAPReversion,NVDA,long,2025-09-26 10:41:00,2025-09-26 10:49:00,176.53999,176.18691002,1416,-499.9612516799855,176.18691002,178.90707696563854
VWAPReversion,NVDA,long,2025-09-26 10:42:00,2025-09-26 10:45:00,176.6799,176.3265402,1414,-499.65075719998964,176.3265402,178.906119492774
VWAPReversion,NVDA,long,2025-09-26 10:43:00,2025-09-26 10:45:00,176.6814,176.32803719999998,1414,-499.6549992000191,176.32803719999998,178.90543613025093
VWAPReversion,NVDA,long,2025-09-26 10:51:00,2025-09-26 10:51:00,176.145,175.79271,1419,-499.8995100000151,175.79271,178.89608942454296
VWAPReversion,NVDA,long,2025-09-26 10:52:00,2025-09-26 10:59:00,176.205,175.85259000000002,1418,-499.7173799999885,175.85259000000002,178.8949956901364
VWAPReversion,NVDA,long,2025-09-26 10:53:00,2025-09-26 10:59:00,176.25,175.8975,1418,-499.8449999999887,175.8975,178.89407012776752
VWAPReversion,NVDA,long,2025-09-26 10:54:00,2025-09-26 10:59:00,176.26511,175.91257978,1418,-499.8878519600079,175.91257978,178.89347634380562
VWAPReversion,NVDA,long,2025-09-26 10:55:00,2025-09-26 10:59:00,176.36501,176.01227998000002,1417,-499.8184383399938,176.01227998000002,178.89284681070697
VWAPReversion,NVDA,long,2025-09-26 11:00:00,2025-09-26 15:59:00,175.9742,178.19,1420,3146.4360000000024,175.6222516,178.8881371669821
VWAPReversion,NVDA,long,2025-09-26 11:01:00,2025-09-26 15:59:00,176.1201,178.19,1419,2937.1880999999858,175.7678598,178.88736597866915
VWAPReversion,NVDA,long,2025-09-26 11:03:00,2025-09-26 11:11:00,176.28999,175.93741002,1418,-499.9584116400022,175.93741002,178.88598666490296
VWAPReversion,NVDA,long,2025-09-26 11:06:00,2025-09-26 11:13:00,176.269,175.916462,1418,-499.8988840000139,175.916462,178.88302077512347
VWAPReversion,NVDA,long,2025-09-26 11:07:00,2025-09-26 11:10:00,176.3401,175.9874198,1417,-499.7478434000126,175.9874198,178.88247821234862
VWAPReversion,NVDA,long,2025-09-26 11:16:00,2025-09-26 15:59:00,176.089996,178.19,1419,2979.9056759999776,175.737816008,178.87606066285798
VWAPReversion,NVDA,long,2025-09-26 11:17:00,2025-09-26 12:00:00,176.17191,175.81956618,1419,-499.975880579982,175.81956618,178.8752807051588
VWAPReversion,NVDA,long,2025-09-26 11:18:00,2025-09-26 11:59:00,176.205,175.85259000000002,1418,-499.7173799999885,175.85259000000002,178.87467792176471
VWAPReversion,NVDA,long,2025-09-26 11:19:00,2025-09-26 11:38:00,176.38499,176.03222001999998,1417,-499.87506166000713,176.03222001999998,178.8739304534929
VWAPReversion,NVDA,long,2025-09-26 11:20:00,2025-09-26 11:22:00,176.42999,176.07713002,1416,-499.64973168000733,176.07713002,178.8730827084007
VWAPReversion,NVDA,long,2025-09-26 11:22:00,2025-09-26 11:38:00,176.3544,176.0016912,1417,-499.78836959998273,176.0016912,178.87134386111003
VWAPReversion,NVDA,long,2025-09-26 11:24:00,2025-09-26 11:38:00,176.325,175.97234999999998,1417,-499.70505000001594,175.97234999999998,178.87011589346764
VWAPReversion,NVDA,long,2025-09-26 11:25:00,2025-09-26 11:37:00,176.5201,176.1670598,1416,-499.9049232000134,176.1670598,178.86928046044918
VWAPReversion,NVDA,long,2025-09-26 11:26:00,2025-09-26 11:33:00,176.61501,176.26177998,1415,-499.8204783000173,176.26177998,178.86859041942927
VWAPReversion,NVDA,long,2025-09-26 11:27:00,2025-09-26 11:33:00,176.69,176.33662,1414,-499.67931999998183,176.33662,178.86785830038258
VWAPReversion,NVDA,long,2025-09-26 11:29:00,2025-09-26 11:33:00,176.745,176.39151,1414,-499.834859999991,176.39151,178.8667436954575
VWAPReversion,NVDA,long,2025-09-26 11:34:00,2025-09-26 11:37:00,176.4483,176.09540339999998,1416,-499.70158560001164,176.09540339999998,178.8635239289157
VWAPReversion,NVDA,long,2025-09-26 11:36:00,2025-09-26 11:38:00,176.3,175.94740000000002,1418,-499.9867999999934,175.94740000000002,178.86215268514647
VWAPReversion,NVDA,long,2025-09-26 11:39:00,2025-09-26 15:59:00,176.065002,178.19,1419,3015.372162000007,175.712871996,178.85978162616988
VWAPReversion,NVDA,long,2025-09-26 11:40:00,2025-09-26 15:59:00,176.125,178.19,1419,2930.234999999997,175.77275,178.85906038302437
VWAPReversion,NVDA,long,2025-09-26 11:41:00,2025-09-26 11:59:00,176.205,175.85259000000002,1418,-499.7173799999885,175.85259000000002,178.85857178787208
VWAPReversion,NVDA,long,2025-09-26 11:43:00,2025-09-26 11:58:00,176.2899,175.9373202,1418,-499.95815640000126,175.9373202,178.8577730004588
VWAPReversion,NVDA,long,2025-09-26 11:44:00,2025-09-26 11:58:00,176.33211,175.97944578,1417,-499.72519974001176,175.97944578,178.85720613144582
VWAPReversion,NVDA,long,2025-09-26 11:47:00,2025-09-26 11:58:00,176.30499,175.95238002,1417,-499.6483416600157,175.95238002,178.8536518982363
VWAPReversion,NVDA,long,2025-09-26 11:48:00,2025-09-26 11:58:00,176.4254,176.0725492,1417,-499.9895835999983,176.0725492,178.853289646268
VWAPReversion,NVDA,long,2025-09-26 11:49:00,2025-09-26 11:53:00,176.495,176.14201,1416,-499.83384000000774,176.14201,178.85278869527795
VWAPReversion,NVDA,long,2025-09-26 11:51:00,2025-09-26 11:58:00,176.35539,176.00267922,1417,-499.7911752599934,176.00267922,178.8519577505879
VWAPReversion,NVDA,long,2025-09-26 11:52:00,2025-09-26 11:58:00,176.36,176.00728,1417,-499.8042400000071,176.00728,178.8515532994697
VWAPReversion,NVDA,long,2025-09-26 11:54:00,2025-09-26 11:59:00,176.245,175.89251000000002,1418,-499.8308199999842,175.89251000000002,178.85046719150048
VWAPReversion,NVDA,long,2025-09-26 11:56:00,2025-09-26 11:59:00,176.265,175.91246999999998,1418,-499.8875400000022,175.91246999999998,178.84979340761285
VWAPReversion,NVDA,long,2025-09-26 12:01:00,2025-09-26 15:59:00,176.0,178.19,1420,3109.7999999999965,175.648,178.84574322880434
VWAPReversion,NVDA,long,2025-09-26 12:04:00,2025-09-26 15:59:00,175.9651,178.19,1420,3159.3579999999874,175.6131698,178.84425742488477
VWAPReversion,NVDA,long,2025-09-26 12:06:00,2025-09-26 12:10:00,176.22,175.86756,1418,-499.759920000002,175.86756,178.8430164395955
VWAPReversion,NVDA,long,2025-09-26 12:11:00,2025-09-26 15:59:00,175.89999,178.19,1421,3254.104209999993,175.54819002,178.84049700340097
VWAPReversion,NVDA,long,2025-09-26 12:12:00,2025-09-26 15:59:00,175.965,178.19,1420,3159.499999999992,175.61307,178.84013843642248
VWAPReversion,NVDA,long,2025-09-26 12:13:00,2025-09-26 15:59:00,176.074997,178.19,1419,3001.1892570000023,175.722847006,178.83975003891203
VWAPReversion,NVDA,long,2025-09-26 12:15:00,2025-09-26 15:59:00,176.11,178.19,1419,2951.5199999999772,175.75778000000003,178.83894568584648
VWAPReversion,NVDA,long,2025-09-26 12:17:00,2025-09-26 15:59:00,176.16811,178.19,1419,2869.0619099999785,175.81577378,178.83814937747078
VWAPReversion,NVDA,long,2025-09-26 12:18:00,2025-09-26 15:59:00,176.19501,178.19,1418,2828.895820000002,175.84261998,178.83780485624504
VWAPReversion,NVDA,long,2025-09-26 12:19:00,2025-09-26 15:59:00,176.345,178.19,1417,2614.3649999999984,175.99231,178.83714206498487
VWAPReversion,NVDA,long,2025-09-26 12:20:00,2025-09-26 15:59:00,176.405,178.19,1417,2529.3449999999953,176.05219,178.83658392408788
VWAPReversion,NVDA,long,2025-09-26 12:21:00,2025-09-26 12:36:00,176.5851,176.23192980000002,1415,-499.7358329999913,176.23192980000002,178.83585825707698
VWAPReversion,NVDA,long,2025-09-26 12:24:00,2025-09-26 12:33:00,176.735,176.38153000000003,1414,-499.80657999998203,176.38153000000003,178.83395475312778
VWAPReversion,NVDA,long,2025-09-26 12:25:00,2025-09-26 12:28:00,176.845,176.49131,1413,-499.7639700000004,176.49131,178.83325801568074
VWAPReversion,NVDA,long,2025-09-26 12:29:00,2025-09-26 12:36:00,176.53,176.17694,1416,-499.93295999999896,176.17694,178.83128815070128
VWAPReversion,NVDA,long,2025-09-26 12:34:00,2025-09-26 15:59:00,176.33501,178.19,1417,2628.520829999981,175.98233998,178.82917088634727
VWAPReversion,NVDA,long,2025-09-26 12:35:00,2025-09-26 15:59:00,176.38,178.19,1417,2564.770000000003,176.02724,178.8288197433773
VWAPReversion,NVDA,long,2025-09-26 12:37:00,2025-09-26 15:59:00,176.52,178.19,1416,2364.719999999982,176.16696000000002,178.8278452208279
VWAPReversion,NVDA,long,2025-09-26 12:39:00,2025-09-26 15:59:00,176.57001,178.19,1415,2292.285850000002,176.21686997999998,178.82716539081554
VWAPReversion,NVDA,long,2025-09-26 12:40:00,2025-09-26 15:59:00,176.655,178.19,1415,2172.024999999995,176.30169,178.8267653173307
VWAPReversion,NVDA,long,2025-09-26 12:41:00,2025-09-26 15:59:00,176.925,178.19,1413,1787.4449999999806,176.57115000000002,178.8261661808634
VWAPReversion,NVDA,long,2025-09-26 12:43:00,2025-09-26 15:59:00,176.965,178.19,1412,1729.699999999992,176.61107,178.82511554021798
VWAPReversion,NVDA,long,2025-09-26 12:44:00,2025-09-26 15:59:00,177.054993,178.19,1411,1601.4948770000024,176.700883014,178.82463487191893
VWAPReversion,NVDA,long,2025-09-26 12:46:00,2025-09-26 15:59:00,177.2101,178.19,1410,1381.658999999981,176.85567980000002,178.82374196526817
VWAPReversion,NVDA,long,2025-09-26 12:48:00,2025-09-26 15:59:00,177.1544,178.19,1411,1461.2315999999832,176.8000912,178.82271553227784
VWAPReversion,NVDA,long,2025-09-26 12:49:00,2025-09-26 15:59:00,177.1601,178.19,1411,1453.188899999997,176.8057798,178.82239586429452
VWAPReversion,NVDA,long,2025-09-26 12:50:00,2025-09-26 15:59:00,177.2849,178.19,1410,1276.1910000000062,176.9303302,178.8220965046293
VWAPReversion,NVDA,long,2025-09-26 12:52:00,2025-09-26 13:06:00,177.36501,177.01027998,1409,-499.81459818000735,177.01027998,178.82127085266362
VWAPReversion,NVDA,long,2025-09-26 12:54:00,2025-09-26 13:06:00,177.42,177.06516,1409,-499.9695599999941,177.06516,178.8206567438012
VWAPReversion,NVDA,long,2025-09-26 12:57:00,2025-09-26 13:06:00,177.36189,177.00716622,1409,-499.80580602000066,177.00716622,178.81971598398067
VWAPReversion,NVDA,long,2025-09-26 12:58:00,2025-09-26 13:06:00,177.395,177.04021,1409,-499.8991100000118,177.04021,178.81945118285583
VWAPReversion,NVDA,long,2025-09-26 13:00:00,2025-09-26 13:06:00,177.36,177.00528000000003,1409,-499.8004799999805,177.00528000000003,178.81895459445414
VWAPReversion,NVDA,long,2025-09-26 13:01:00,2025-09-26 13:06:00,177.3799,177.02514019999998,1409,-499.8565582000151,177.02514019999998,178.8187624350174
VWAPReversion,NVDA,long,2025-09-26 13:07:00,2025-09-26 15:59:00,177.042007,178.19,1412,1620.9661159999794,176.68792298600002,178.81691051875154
VWAPReversion,NVDA,long,2025-09-26 13:08:00,2025-09-26 15:59:00,177.222,178.19,1410,1364.8799999999849,176.867556,178.8165148629355
VWAPReversion,NVDA,long,2025-09-26 13:09:00,2025-09-26 15:59:00,177.27499,178.19,1410,1290.1640999999931,176.92044002,178.81619950299742
VWAPReversion,NVDA,long,2025-09-26 13:10:00,2025-09-26 13:54:00,177.395,177.04021,1409,-499.8991100000118,177.04021,178.81582941060262
VWAPReversion,NVDA,long,2025-09-26 13:11:00,2025-09-26 13:20:00,177.46001,177.10508998,1408,-499.7273881600122,177.10508998,178.8156136816649
VWAPReversion,NVDA,long,2025-09-26 13:12:00,2025-09-26 13:15:00,177.535,177.17992999999998,1408,-499.9385600000169,177.17992999999998,178.81521522573837
VWAPReversion,NVDA,long,2025-09-26 13:16:00,2025-09-26 15:59:00,177.27499,178.19,1410,1290.1640999999931,176.92044002,178.8103860503963
VWAPReversion,NVDA,long,2025-09-26 13:17:00,2025-09-26 13:56:00,177.37,177.01526,1409,-499.82865999998944,177.01526,178.81014426580145
VWAPReversion,NVDA,long,2025-09-26 13:24:00,2025-09-26 15:59:00,177.16499,178.19,1411,1446.2891100000124,176.81066002,178.8083989573072
VWAPReversion,NVDA,long,2025-09-26 13:26:00,2025-09-26 15:59:00,177.235,178.19,1410,1346.5499999999774,176.88053000000002,178.80804173429337
VWAPReversion,NVDA,long,2025-09-26 13:27:00,2025-09-26 15:59:00,177.27,178.19,1410,1297.1999999999823,176.91546000000002,178.80783694476818
VWAPReversion,NVDA,long,2025-09-26 13:29:00,2025-09-26 15:59:00,177.155,178.19,1411,1460.3849999999952,176.80069,178.80735535891225
VWAPReversion,NVDA,long,2025-09-26 13:31:00,2025-09-26 15:59:00,177.1678,178.19,1411,1442.3241999999973,176.8134644,178.80705129329766
VWAPReversion,NVDA,long,2025-09-26 13:32:00,2025-09-26 15:59:00,177.2997,178.19,1410,1255.3229999999949,176.9451006,178.806776768881
VWAPReversion,NVDA,long,2025-09-26 13:33:00,2025-09-26 13:56:00,177.3297,176.9750406,1409,-499.71509460000385,176.9750406,178.80657314412238
VWAPReversion,NVDA,long,2025-09-26 13:35:00,2025-09-26 13:46:00,177.47501,177.12005998,1408,-499.7696281599856,177.12005998,178.8060475736354
VWAPReversion,NVDA,long,2025-09-26 13:42:00,2025-09-26 15:59:00,177.175,178.19,1411,1432.1649999999809,176.82065,178.75335515002624
VWAPReversion,NVDA,long,2025-09-26 13:43:00,2025-09-26 15:59:00,177.22501,178.19,1410,1360.6359000000002,176.87055998,178.7531458614348
VWAPReversion,NVDA,long,2025-09-26 13:44:00,2025-09-26 15:59:00,177.27499,178.19,1410,1290.1640999999931,176.92044002,178.75300519759574
VWAPReversion,NVDA,long,2025-09-26 13:47:00,2025-09-26 15:59:00,177.13499,178.19,1411,1488.6191100000142,176.78072002,178.7524123277566
VWAPReversion,NVDA,long,2025-09-26 13:48:00,2025-09-26 15:59:00,177.287,178.19,1410,1273.2299999999882,176.932426,178.7521703435245
VWAPReversion,NVDA,long,2025-09-26 13:56:00,2025-09-26 15:59:00,177.044403,178.19,1412,1617.5829640000131,176.690314194,178.75054899888553
VWAPReversion,NVDA,long,2025-09-26 13:57:00,2025-09-26 15:59:00,177.2115,178.19,1410,1379.6849999999954,176.857077,178.69579869191503
VWAPReversion,NVDA,long,2025-09-26 13:58:00,2025-09-26 15:59:00,177.3251,178.19,1409,1218.6441000000082,176.97044979999998,178.69578276683376
VWAPReversion,NVDA,long,2025-09-26 13:59:00,2025-09-26 15:59:00,177.3577,178.19,1409,1172.710700000005,177.0029846,178.69550652488084
VWAPReversion,NVDA,long,2025-09-26 14:00:00,2025-09-26 15:59:00,177.45,178.19,1408,1041.9200000000128,177.0951,178.69526260157696
VWAPReversion,NVDA,long,2025-09-26 14:01:00,2025-09-26 14:05:00,177.61501,177.25977998000002,1407,-499.80863813999065,177.25977998000002,178.69496138113504
VWAPReversion,NVDA,long,2025-09-26 14:03:00,2025-09-26 15:07:00,177.58,177.22484,1407,-499.71012000001707,177.22484,178.69430408493085
VWAPReversion,NVDA,long,2025-09-26 14:07:00,2025-09-26 15:59:00,177.3699,178.19,1409,1155.520899999995,177.0151602,178.6934269574116
VWAPReversion,NVDA,long,2025-09-26 14:12:00,2025-09-26 15:59:00,177.3954,178.19,1409,1119.5914000000037,177.0406092,178.6926514733899
VWAPReversion,NVDA,long,2025-09-26 14:14:00,2025-09-26 15:59:00,177.425,178.19,1409,1077.8849999999807,177.07015,178.69236199853395
VWAPReversion,NVDA,long,2025-09-26 14:15:00,2025-09-26 15:07:00,177.57809,177.22293382,1407,-499.70474525999225,177.22293382,178.69213360456448
VWAPReversion,NVDA,long,2025-09-26 14:16:00,2025-09-26 15:06:00,177.6051,177.2498898,1407,-499.7807513999827,177.2498898,178.69194929702152
VWAPReversion,NVDA,long,2025-09-26 14:17:00,2025-09-26 15:06:00,177.63499,177.27972001999998,1407,-499.8648618600039,177.27972001999998,178.69178389005796
VWAPReversion,NVDA,long,2025-09-26 14:20:00,2025-09-26 15:59:00,177.4503,178.19,1408,1041.4975999999988,177.0953994,178.69134810156834
VWAPReversion,NVDA,long,2025-09-26 14:21:00,2025-09-26 14:54:00,177.64999,177.29469002,1407,-499.90707186001725,177.29469002,178.6911710861887
VWAPReversion,NVDA,long,2025-09-26 14:23:00,2025-09-26 14:54:00,177.675,177.31965000000002,1407,-499.97744999998196,177.31965000000002,178.6908089728021
VWAPReversion,NVDA,long,2025-09-26 14:24:00,2025-09-26 14:45:00,177.791,177.435418,1406,-499.9482919999976,177.435418,178.6905925032616
VWAPReversion,NVDA,long,2025-09-26 14:25:00,2025-09-26 14:41:00,177.845,177.48931,1405,-499.7444500000138,177.48931,178.6903920467674
VWAPReversion,NVDA,long,2025-09-26 14:29:00,2025-09-26 14:45:00,177.7343,177.3788314,1406,-499.78885159999254,177.3788314,178.6895853003645
VWAPReversion,NVDA,long,2025-09-26 14:33:00,2025-09-26 14:54:00,177.67999,177.32463002,1407,-499.9914918600041,177.32463002,178.68890356840433
VWAPReversion,NVDA,long,2025-09-26 14:35:00,2025-09-26 14:45:00,177.73,177.37454,1406,-499.7767599999911,177.37454,178.68863818249397
VWAPReversion,NVDA,long,2025-09-26 14:36:00,2025-09-26 14:45:00,177.77499,177.41944002,1406,-499.90327188000896,177.41944002,178.68852848183144
VWAPReversion,NVDA,long,2025-09-26 14:41:00,2025-09-26 15:07:00,177.58501,177.22983998,1407,-499.72421814000387,177.22983998,178.68766685960543
VWAPReversion,NVDA,long,2025-09-26 14:42:00,2025-09-26 15:06:00,177.595,177.23981,1407,-499.7523299999905,177.23981,178.68748630070309
VWAPReversion,NVDA,long,2025-09-26 14:44:00,2025-09-26 15:06:00,177.62,177.26476,1407,-499.82268000001284,177.26476,178.68715316388173
VWAPReversion,NVDA,long,2025-09-26 14:47:00,2025-09-26 15:07:00,177.53999,177.18491002,1408,-499.952611839999,177.18491002,178.6862743786694
VWAPReversion,NVDA,long,2025-09-26 14:48:00,2025-09-26 15:06:00,177.62,177.26476,1407,-499.82268000001284,177.26476,178.6860979767457
VWAPReversion,NVDA,long,2025-09-26 14:55:00,2025-09-26 15:59:00,177.35989,178.19,1409,1169.6249899999866,177.00517022,178.68484430870495
VWAPReversion,NVDA,long,2025-09-26 14:56:00,2025-09-26 15:59:00,177.39439,178.19,1409,1121.014490000015,177.03960121999998,178.6846440358338
VWAPReversion,NVDA,long,2025-09-26 14:58:00,2025-09-26 15:59:00,177.39,178.19,1409,1127.200000000016,177.03521999999998,178.68438471964612
VWAPReversion,NVDA,long,2025-09-26 15:01:00,2025-09-26 15:59:00,177.435,178.19,1408,1063.0399999999936,177.08013,178.6839839330662
VWAPReversion,NVDA,long,2025-09-26 15:02:00,2025-09-26 15:07:00,177.57001,177.21486998,1407,-499.68200813999044,177.21486998,178.68377158056427
VWAPReversion,NVDA,long,2025-09-26 15:09:00,2025-09-26 15:59:00,177.265,178.19,1410,1304.250000000016,176.91046999999998,178.68193751767578
